# Quarkdown v2.5.1 @QFunction public inventory; generated from the pinned source sweep.
# Columns: public-name\texact-public-signature\tpinned-source\t#151-disposition/owner\t#147-status
# Binding annotations are retained in parameter markers: [injected], [body],
# [spread], [likely-named], and [likely-body]. `inferred` preserves a source
# declaration without an explicit Kotlin return type.
box	box(context[injected]: Context, title: InlineMarkdownContent? = null, type[likely-named]: Box.Type = Box.Type.CALLOUT, padding[likely-named]: Size? = null, background: Color? = null, foreground: Color? = null, body[body]: MarkdownContent) -> NodeValue	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Layout.kt#L371-L379	#154	NOT_APPLICABLE
todo	todo(context[injected]: Context, body[likely-body]: MarkdownContent) -> NodeValue	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Layout.kt#L407-L410	#154	NOT_APPLICABLE
collapse	collapse(title: InlineMarkdownContent, open[likely-named]: Boolean = false, body[body]: MarkdownContent) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Layout.kt#L431-L435	#154	NOT_APPLICABLE
textcollapse	textcollapse(full[likely-named]: InlineMarkdownContent, short[likely-named]: InlineMarkdownContent, open[likely-named]: Boolean = false) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Layout.kt#L448-L452	#154	NOT_APPLICABLE
numbered	numbered(key[likely-named]: String, ref: String? = null, body[body]: Lambda) -> NodeValue	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Layout.kt#L479-L483	#154	NOT_APPLICABLE
table	table(context[injected]: Context, subTables[body]: Iterable<Value<String>>) -> NodeValue	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Layout.kt#L515-L518	#154	NOT_APPLICABLE
libexists	libexists(context[injected]: Context, name: String) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Libraries.kt#L33-L36	#151	UNSUPPORTED
functionexists	functionexists(context[injected]: Context, name: String) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Libraries.kt#L46-L49	#151	UNSUPPORTED
libraries	libraries(context[injected]: Context) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Libraries.kt#L57-L64	#151	UNSUPPORTED
libfunctions	libfunctions(context[injected]: Context, libraryName: String) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Libraries.kt#L74-L84	#151	UNSUPPORTED
localization	localization(context[injected]: MutableContext, name: String, merge[likely-named]: Boolean = false, contents[body]: Map<String, DictionaryValue<OutputValue<String>>>) -> VoidValue	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Localization.kt#L104-L109	#151	SUPPORTED_SEMANTICS
localize	localize(context[injected]: Context, key: String, separator[likely-named]: String = ":") -> StringValue	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Localization.kt#L148-L152	#151	SUPPORTED_SEMANTICS
log	log(message: String) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Logger.kt#L15-L15	#151	UNSUPPORTED
debug	debug(message: String) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Logger.kt#L23-L23	#151	UNSUPPORTED
error	error(message: String) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Logger.kt#L33-L33	#151	UNSUPPORTED
islower	islower(a: Number, than: Number, orequals: Boolean = false) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Logical.kt#L22-L32	#151	SUPPORTED_SEMANTICS
isgreater	isgreater(a: Number, than: Number, orequals: Boolean = false) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Logical.kt#L43-L53	#151	SUPPORTED_SEMANTICS
equals	equals(a: DynamicValue, to: DynamicValue) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Logical.kt#L64-L71	#151	SUPPORTED_SEMANTICS
not	not(value: Boolean) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Logical.kt#L80-L80	#151	SUPPORTED_SEMANTICS
markdown	markdown(context[injected]: Context, content[likely-body]: String) -> NodeValue	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Markdown.kt#L32-L35	#154	NOT_APPLICABLE
sum	sum(a: Number, b: Number) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Math.kt#L26-L29	#151	SUPPORTED_SEMANTICS
subtract	subtract(a: Number, b: Number) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Math.kt#L38-L41	#151	SUPPORTED_SEMANTICS
multiply	multiply(a: Number, by: Number) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Math.kt#L50-L53	#151	SUPPORTED_SEMANTICS
divide	divide(a: Number, by: Number) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Math.kt#L62-L65	#151	SUPPORTED_SEMANTICS
rem	rem(a: Number, b: Number) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Math.kt#L74-L77	#151	SUPPORTED_SEMANTICS
pow	pow(base: Number, to: Number) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Math.kt#L86-L89	#151	SUPPORTED_SEMANTICS
abs	abs(x: Number) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Math.kt#L97-L97	#151	SUPPORTED_SEMANTICS
negate	negate(x: Number) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Math.kt#L109-L109	#151	SUPPORTED_SEMANTICS
sqrt	sqrt(x: Number) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Math.kt#L121-L121	#151	SUPPORTED_SEMANTICS
logn	logn(x: Number) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Math.kt#L129-L129	#151	SUPPORTED_SEMANTICS
pi	pi() -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Math.kt#L137-L137	#151	SUPPORTED_SEMANTICS
sin	sin(x: Number) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Math.kt#L144-L144	#151	SUPPORTED_SEMANTICS
cos	cos(x: Number) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Math.kt#L151-L151	#151	SUPPORTED_SEMANTICS
tan	tan(x: Number) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Math.kt#L158-L158	#151	SUPPORTED_SEMANTICS
truncate	truncate(x: Number, decimals[likely-named]: Int) -> NumberValue	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Math.kt#L172-L175	#151	SUPPORTED_SEMANTICS
round	round(x: Number) -> NumberValue	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Math.kt#L193-L193	#151	SUPPORTED_SEMANTICS
iseven	iseven(x: Number) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Math.kt#L208-L208	#151	SUPPORTED_SEMANTICS
range	range(from: Number? = null, to: Number? = null) -> ObjectValue<Range>	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Math.kt#L225-L228	#151	PARTIAL
mermaid	mermaid(caption[likely-named]: InlineMarkdownContent? = null, ref: String? = null, code[body]: EvaluableString) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Mermaid.kt#L60-L68	#154	NOT_APPLICABLE
xychart	xychart(lines: Boolean = true, bars: Boolean = false, x: String? = null, xrange: Range? = null, xtags: Iterable<Value<*>>? = null, y: String? = null, yrange: Range? = null, caption[likely-named]: InlineMarkdownContent? = null, ref: String? = null, values[body]: Iterable<OutputValue<*>>) -> NodeValue	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Mermaid.kt#L191-L202	#154	NOT_APPLICABLE
subdocumentgraph	subdocumentgraph() -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Mermaid.kt#L244-L244	#154	NOT_APPLICABLE
filetree	filetree(content[body]: MarkdownContent) -> NodeValue	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/MiscElements.kt#L40-L42	#155	NOT_APPLICABLE
keybinding	keybinding(input: String) -> NodeValue	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/MiscElements.kt#L82-L82	#154	NOT_APPLICABLE
none	none() -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Optionality.kt#L23-L23	#151 inventory; #149 value taxonomy	NOT_APPLICABLE
isnone	isnone(value: DynamicValue) -> BooleanValue	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Optionality.kt#L47-L47	#151	SUPPORTED_SEMANTICS
otherwise	otherwise(value: DynamicValue, fallback[likely-named]: DynamicValue) -> DynamicValue	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Optionality.kt#L64-L67	#151 inventory; #150 callback/evaluation	PARTIAL
ifpresent	ifpresent(value: DynamicValue, mapping: Lambda) -> OutputValue<*>	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Optionality.kt#L92-L95	#151 inventory; #150 callback/evaluation	PARTIAL
takeif	takeif(value: DynamicValue, condition: Lambda) -> OutputValue<*>	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Optionality.kt#L120-L123	#151 inventory; #150 callback/evaluation	PARTIAL
heading	heading(content[body]: InlineMarkdownContent, depth[likely-named]: Int, ref: String? = null, numbered: Boolean = true, indexed: Boolean = true, breakpage: Boolean = true, style[spread]: StyleOptions = StyleOptions.DEFAULT) -> NodeValue	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Primitives.kt#L64-L72	#154	NOT_APPLICABLE
paragraph	paragraph(content[body]: InlineMarkdownContent, style[spread]: StyleOptions = StyleOptions.DEFAULT) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Primitives.kt#L99-L105	#154	NOT_APPLICABLE
link	link(context[injected]: Context, content[body]: InlineMarkdownContent, url: String, title[likely-named]: InlineMarkdownContent? = null, style[spread]: StyleOptions = StyleOptions.DEFAULT) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Primitives.kt#L124-L136	#154	NOT_APPLICABLE
image	image(context[injected]: Context, url: String, label[likely-named]: InlineMarkdownContent, title[likely-named]: InlineMarkdownContent? = null, width[likely-named]: Size? = null, height[likely-named]: Size? = null, ref: String? = null, figure: Boolean = true, mediastorage: Boolean = true) -> NodeValue	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Primitives.kt#L162-L172	#154	NOT_APPLICABLE
pagebreak	pagebreak() -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Primitives.kt#L221-L221	#154	NOT_APPLICABLE
code	code(lang: String? = null, caption[likely-named]: InlineMarkdownContent? = null, linenumbers: Boolean = true, focus: Range? = null, ref: String? = null, code[likely-body]: EvaluableString) -> NodeValue	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Primitives.kt#L252-L259	#154	NOT_APPLICABLE
math	math(call[injected]: FunctionCall<*>, content[body]: EvaluableString, block[likely-named]: Boolean? = null, ref: String? = null, style[spread]: StyleOptions = StyleOptions.DEFAULT) -> NodeValue	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Primitives.kt#L293-L299	#154	NOT_APPLICABLE
figure	figure(caption[likely-named]: InlineMarkdownContent? = null, ref: String? = null, body[body]: MarkdownContent) -> NodeValue	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Primitives.kt#L339-L343	#154	NOT_APPLICABLE
env	env(context[injected]: Context, name: String) -> OutputValue<*>	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Process.kt#L29-L32	#155	NOT_APPLICABLE
ref	ref(id: String) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Reference.kt#L63-L63	#154	NOT_APPLICABLE
slides	slides(center[likely-named]: Boolean? = null, controls: Boolean? = null, speakernotes: Boolean? = null, transition: Transition.Style? = null, speed: Transition.Speed = Transition.Speed.DEFAULT) -> NodeValue	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Slides.kt#L35-L41	#153	NOT_APPLICABLE
fragment	fragment(behavior: SlidesFragment.Behavior = SlidesFragment.Behavior.SHOW, content[body]: MarkdownContent) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Slides.kt#L62-L65	#153	NOT_APPLICABLE
speakernote	speakernote(content[likely-body]: MarkdownContent) -> NodeValue	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Slides.kt#L80-L82	#153	NOT_APPLICABLE
string	string(value: String) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Strings.kt#L29-L29	#151	SUPPORTED_SEMANTICS
concatenate	concatenate(a: String, with: String, if: Boolean = true) -> StringValue	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Strings.kt#L55-L59	#151	SUPPORTED_SEMANTICS
uppercase	uppercase(string: String) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Strings.kt#L75-L75	#151	SUPPORTED_SEMANTICS
lowercase	lowercase(string: String) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Strings.kt#L87-L87	#151	SUPPORTED_SEMANTICS
capitalize	capitalize(string: String) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Strings.kt#L99-L99	#151	SUPPORTED_SEMANTICS
isempty	isempty(string: String) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Strings.kt#L110-L110	#151	SUPPORTED_SEMANTICS
isnotempty	isnotempty(string: String) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Strings.kt#L122-L122	#151	SUPPORTED_SEMANTICS
startswith	startswith(string: String, prefix: String, ignorecase: Boolean = false) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Strings.kt#L135-L139	#151	SUPPORTED_SEMANTICS
plaintext	plaintext(content: InlineMarkdownContent) -> StringValue	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Strings.kt#L151-L151	#151	PARTIAL
tablesort	tablesort(column: Int, order: Ordering = Ordering.ASCENDING, table[body]: MarkdownContent) -> NodeValue	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/TableComputation.kt#L144-L148	#154	NOT_APPLICABLE
tablefilter	tablefilter(column: Int, filter: Lambda, table[body]: MarkdownContent) -> NodeValue	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/TableComputation.kt#L193-L197	#154	NOT_APPLICABLE
tablecompute	tablecompute(column: Int, compute: Lambda, table[body]: MarkdownContent) -> NodeValue	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/TableComputation.kt#L241-L245	#154	NOT_APPLICABLE
tablecolumn	tablecolumn(column: Int, of[body]: MarkdownContent) -> IterableValue<OutputValue<*>>	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/TableComputation.kt#L292-L295	#154	NOT_APPLICABLE
tablecolumns	tablecolumns(of[body]: MarkdownContent) -> IterableValue<IterableValue<out OutputValue<*>>>	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/TableComputation.kt#L334-L336	#154	NOT_APPLICABLE
tablebyrows	tablebyrows(context[injected]: Context, headers: List<OutputValue<*>> = emptyList(), rows: List<IterableValue<out OutputValue<*>>>) -> NodeValue	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/TableComputation.kt#L385-L389	#154	NOT_APPLICABLE
text	text(text[body]: InlineMarkdownContent, size[likely-named]: TextTransformData.Size? = null, weight[likely-named]: TextTransformData.Weight? = null, style[likely-named]: TextTransformData.Style? = null, decoration[likely-named]: TextTransformData.Decoration? = null, case[likely-named]: TextTransformData.Case? = null, variant[likely-named]: TextTransformData.Variant? = null, script[likely-named]: TextTransformData.Script? = null, color[likely-named]: Color? = null, url[likely-named]: String? = null, classname: String? = null) -> NodeValue	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Text.kt#L41-L53	#154	NOT_APPLICABLE
br	br() -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Text.kt#L84-L84	#154	NOT_APPLICABLE
codespan	codespan(text: String) -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Text.kt#L94-L94	#154	NOT_APPLICABLE
match	match(content: InlineMarkdownContent, pattern: String, replacement[body]: Lambda) -> NodeValue	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Text.kt#L127-L131	#154	NOT_APPLICABLE
loremipsum	loremipsum() -> inferred	https://github.com/iamgio/quarkdown/blob/107ec3a9482f10d6f90d7580f8409b46a719d18e/quarkdown-stdlib/src/main/kotlin/com/quarkdown/stdlib/Text.kt#L158-L158	#154	NOT_APPLICABLE
